lat,lon,0.0 cm
53.2619829833333,-0.526152166666666,857.079412
53.2619760333333,-0.525852833333333,849.362828
53.2619695166666,-0.525552833333333,829.665232
53.2619644,-0.525252666666666,876.370872
53.2619578666666,-0.524953666666666,800.626508
53.2619514833333,-0.524653833333333,928.762415999995
53.2619454,-0.524353666666666,792.909924
53.2619389,-0.524054833333333,884.290524
53.2619322,-0.523756,894.85006
53.26192665,-0.523458,827.025348
53.2619175166666,-0.523156166666666,978.311008
53.2619144,-0.522922166666666,969.782152
53.2621936833333,-0.527634333333333,859.516228
53.262194,-0.527638333333333,710.870452
53.2621871166666,-0.527339666666666,775.039939999995
53.2621812166666,-0.52704,803.46946
53.2621749,-0.5267405,702.138528
53.2621685166666,-0.5264405,782.147319999995
53.2621631,-0.526140833333333,793.925263999995
53.26215555,-0.525842166666666,927.137872
53.2621541166666,-0.5258445,736.660087999995
53.2621503333333,-0.525542166666666,875.5586
53.26214895,-0.525543166666666,728.131232
53.2621427333333,-0.525242166666666,785.396408
53.26214115,-0.525242333333333,760.622112
53.2621371166666,-0.524943,864.795996
53.26213515,-0.524943166666666,729.958843999995
53.2621309666666,-0.524643166666666,745.392012
53.2621280333333,-0.5246435,852.611915999995
53.2621244666666,-0.524344666666666,796.565148
53.2621209333333,-0.524343833333333,875.5586
53.2621199666666,-0.524044666666666,672.896736
53.26211755,-0.524044833333333,729.958843999995
53.2621126833333,-0.5237445,731.380319999995
53.2621122333333,-0.5237425,764.277336
53.2621060333333,-0.523444833333333,712.08886
53.2621039166666,-0.523445333333333,849.565896
53.2620995,-0.523145833333333,761.637452
53.2620973166666,-0.523146,703.763072
53.2620958833333,-0.522881,974.655784
53.2620933666666,-0.522869333333333,747.62576
53.262301,-0.527736666666666,1144.6237
53.2623666166666,-0.5273295,886.727339999995
53.2623609166666,-0.527028666666666,814.435132
53.2623535166666,-0.526731666666666,887.539612
53.2623451,-0.526424666666666,885.712
53.2623416166666,-0.526126666666666,1021.158356
53.26233585,-0.5258295,885.508932
53.2623295333333,-0.525535333333333,777.070619999995
53.262323,-0.525231333333333,839.00636
53.26231595,-0.524932,969.985219999995
53.2623113333333,-0.524634,855.048732
53.2623095833333,-0.524324999999999,851.799643999995
53.2622987166666,-0.524034166666666,953.536712
53.2622910666666,-0.523733,865.202132
53.2622865333333,-0.523437666666666,914.750724
53.2622793666666,-0.523135666666666,811.59218
53.26226795,-0.522832,979.935552
53.2624605333333,-0.527022666666666,959.831819999995
53.2624597166666,-0.527026666666666,880.838367999995
53.2624519166666,-0.527005333333333,671.678328
53.2625124666666,-0.526726333333333,742.752128
53.2625277666666,-0.526419666666666,853.627256
53.262521,-0.52612,702.138528
53.26251665,-0.525820833333333,764.480404
53.2625079666666,-0.525521166666666,827.837619999995
53.2625035333333,-0.525221333333333,667.210831999995
53.2624961166666,-0.524922333333333,873.324852
53.2624904,-0.524622666666666,709.855112
53.2624844166666,-0.524323666666666,742.752128
53.2624778333333,-0.524023333333333,1283.72528
53.26247005,-0.523723,848.753624
53.2624652833333,-0.5234245,639.390516
53.2624583833333,-0.5231245,845.301467999995
53.2624525333333,-0.522823666666666,826.619212
53.2626597833333,-0.525809333333333,669.850716
53.2626894,-0.525511666666666,617.256104
53.2626815166666,-0.525212333333333,665.383219999995
53.2626815666666,-0.5252135,659.697316
53.2626758833333,-0.5249125,745.59508
53.2626699666666,-0.524611666666666,608.930316
53.2626621666666,-0.524311666666666,706.809092
53.2626568166666,-0.524013333333333,888.554952
53.2626512166666,-0.523713666666666,694.625012
53.2626450333333,-0.523414,778.08596
53.2626385666666,-0.523114166666666,692.594331999995
53.26263245,-0.522812833333333,918.609015999995
53.2628092166666,-0.524909,729.552708
53.2628442333333,-0.524601333333333,716.150219999995
53.2628446833333,-0.524605833333333,583.952952
53.2628421,-0.5243025,696.85876
53.2628374,-0.524002666666666,674.115143999995
53.26283025,-0.523703166666666,672.693668
53.2628251333333,-0.523403,784.584136
53.2628174166666,-0.523104666666666,630.455524
53.2628119666666,-0.522801333333333,826.213076
53.2629788,-0.523094166666666,751.890187999995
53.2629910666666,-0.522792666666666,874.949396
